sentence,num_words,google_language,stopwords_language,book_name
"When he halted before the  binnacle, with his glance fastened on the pointed needle in the compass,  that glance shot like a javelin with the pointed intensity of his  purpose; and when resuming his walk he again paused before the mainmast,  then, as the same riveted glance fastened upon the riveted gold coin  there, he still wore the same aspect of nailed firmness, only dashed  with a certain wild longing, if not hopefulness.",79,{'en': 0.9999973788213108},"{'italian': 2, 'spanish': 2, 'french': 2, 'portuguese': 2, 'finnish': 2, 'hungarian': 1, 'english': 20, 'dutch': 2, 'german': 1}",moby_dick
"But one morning, turning to pass the doubloon, he seemed to be newly  attracted by the strange figures and inscriptions stamped on it, as  though now for the first time beginning to interpret for himself in  some monomaniac way whatever significance might lurk in them.",48,{'en': 0.9999975437904781},"{'italian': 1, 'norwegian': 1, 'finnish': 2, 'french': 2, 'portuguese': 2, 'dutch': 1, 'danish': 1, 'hungarian': 1, 'english': 15, 'spanish': 1, 'german': 1}",moby_dick
"And some  certain significance lurks in all things, else all things are little  worth, and the round world itself but an empty cipher, except to sell by  the cartload, as they do hills about Boston, to fill up some morass in  the Milky Way.",48,{'en': 0.9999959678374509},"{'italian': 2, 'dutch': 1, 'french': 1, 'portuguese': 2, 'english': 16, 'german': 2}",moby_dick
"Now this doubloon was of purest, virgin gold, raked somewhere out of the  heart of gorgeous hills, whence, east and west, over golden sands, the  head-waters of many a Pactolus flows.",33,{'en': 0.9999969689936058},"{'italian': 1, 'norwegian': 1, 'portuguese': 1, 'dutch': 3, 'danish': 1, 'hungarian': 1, 'english': 8, 'spanish': 1, 'german': 1}",moby_dick
"And though now nailed amidst all  the rustiness of iron bolts and the verdigris of copper spikes, yet,  untouchable and immaculate to any foulness, it still preserved its Quito  glow.",33,{'en': 0.9999974104932792},"{'italian': 1, 'dutch': 1, 'english': 9}",moby_dick
"Nor, though placed amongst a ruthless crew and every hour passed  by ruthless hands, and through the livelong nights shrouded with thick  darkness which might cover any pilfering approach, nevertheless every  sunrise found the doubloon where the sunset left it last.",44,{'en': 0.9999954783555637},"{'italian': 1, 'spanish': 1, 'hungarian': 1, 'english': 10, 'portuguese': 1}",moby_dick
"For it was  set apart and sanctified to one awe-striking end; and however wanton  in their sailor ways, one and all, the mariners revered it as the white  whale?s talisman.",33,{'en': 0.9999944837242268},"{'italian': 2, 'dutch': 2, 'french': 2, 'portuguese': 1, 'danish': 1, 'hungarian': 1, 'english': 10, 'german': 2}",moby_dick
"Sometimes they talked it over in the weary watch by  night, wondering whose it was to be at last, and whether he would ever  live to spend it.",30,{'en': 0.9999969140921099},"{'italian': 1, 'spanish': 1, 'finnish': 1, 'dutch': 3, 'danish': 2, 'hungarian': 1, 'english': 12, 'norwegian': 2, 'german': 2}",moby_dick
Now those noble golden coins of South America are as medals of the sun  and tropic token-pieces.,18,{'en': 0.9999976126607949},"{'dutch': 1, 'english': 6, 'french': 1, 'portuguese': 1}",moby_dick
"Here palms, alpacas, and volcanoes; sun?s  disks and stars; ecliptics, horns-of-plenty, and rich banners waving,  are in luxuriant profusion stamped; so that the precious gold seems  almost to derive an added preciousness and enhancing glories, by passing  through those fancy mints, so Spanishly poetic.",48,{'en': 0.9999958237392429},"{'italian': 1, 'norwegian': 1, 'french': 1, 'hungarian': 1, 'english': 13, 'dutch': 2, 'german': 3}",moby_dick
It so chanced that the doubloon of the Pequod was a most wealthy example  of these things.,18,{'en': 0.9999983514991436},"{'italian': 1, 'spanish': 1, 'portuguese': 1, 'dutch': 2, 'hungarian': 2, 'english': 8, 'norwegian': 1, 'german': 2}",moby_dick
"On its round border it bore the letters, REPUBLICA DEL  ECUADOR: QUITO.",13,{'en': 0.9999972608827502},{'english': 3},moby_dick
"So this bright coin came from a country planted in the  middle of the world, and beneath the great equator, and named after it;  and it had been cast midway up the Andes, in the unwaning clime that  knows no autumn.",44,{'en': 0.9999976325831057},"{'italian': 2, 'spanish': 2, 'portuguese': 2, 'dutch': 3, 'hungarian': 1, 'english': 14, 'norwegian': 1, 'german': 1}",moby_dick
"Zoned by those letters you saw the likeness of three  Andes? summits; from one a flame; a tower on another; on the third a  crowing cock; while arching over all was a segment of the partitioned  zodiac, the signs all marked with their usual cabalistics, and the  keystone sun entering the equinoctial point at Libra.",59,{'en': 0.9999982470918469},"{'italian': 2, 'norwegian': 2, 'finnish': 1, 'french': 1, 'portuguese': 1, 'dutch': 3, 'danish': 2, 'hungarian': 1, 'english': 16, 'spanish': 1, 'german': 1}",moby_dick
"Before this equatorial coin, Ahab, not unobserved by others, was now  pausing.",13,{'en': 0.9999963696053021},"{'dutch': 1, 'english': 5, 'german': 1}",moby_dick
"?There?s something ever egotistical in mountain-tops and towers, and  all other grand and lofty things; look here,?three peaks as proud as  Lucifer.",24,{'en': 0.9999969049623443},"{'italian': 2, 'dutch': 1, 'french': 2, 'portuguese': 1, 'hungarian': 1, 'english': 7, 'german': 1}",moby_dick
"The firm tower, that is Ahab; the volcano, that is Ahab; the  courageous, the undaunted, and victorious fowl, that, too, is Ahab; all  are Ahab; and this round gold is but the image of the rounder globe,  which, like a magician?s glass, to each and every man in turn but  mirrors back his own mysterious self.",60,{'en': 0.9999961671430153},"{'italian': 3, 'norwegian': 1, 'french': 1, 'swedish': 1, 'portuguese': 1, 'dutch': 3, 'danish': 1, 'hungarian': 2, 'english': 18, 'spanish': 1, 'german': 2}",moby_dick
"Great pains, small gains for those  who ask the world to solve them; it cannot solve itself.",18,{'en': 0.9999976193194833},"{'danish': 1, 'english': 8, 'norwegian': 1, 'portuguese': 1}",moby_dick
Methinks now  this coined sun wears a ruddy face; but see!,12,{'en': 0.9999979344784096},"{'italian': 1, 'spanish': 1, 'hungarian': 1, 'english': 4, 'portuguese': 1}",moby_dick
"aye, he enters the sign  of storms, the equinox!",10,{'en': 0.9999990001584872},"{'spanish': 1, 'finnish': 1, 'english': 3, 'dutch': 1}",moby_dick
and but six months before he wheeled out of a  former equinox at Aries!,15,{'en': 0.9999981688208601},"{'italian': 1, 'norwegian': 1, 'finnish': 1, 'portuguese': 1, 'dutch': 1, 'danish': 1, 'hungarian': 1, 'english': 8, 'spanish': 2}",moby_dick
From storm to storm!,4,"{'en': 0.571427635229919, 'sk': 0.428571266695028}",{'english': 1},moby_dick
"So be it, then.",4,{'en': 0.9999960437717882},"{'hungarian': 1, 'english': 3}",moby_dick
"Born in  throes, ?tis fit that man should live in pains and die in pangs!",16,{'en': 0.9999982477546328},"{'italian': 1, 'dutch': 2, 'swedish': 1, 'danish': 1, 'english': 4, 'norwegian': 1, 'german': 3}",moby_dick
"So be  it, then!",5,{'en': 0.9999957812045666},"{'hungarian': 1, 'english': 3}",moby_dick
Here?s stout stuff for woe to work on.,8,{'en': 0.9999987446911512},"{'norwegian': 1, 'french': 2, 'portuguese': 1, 'danish': 1, 'hungarian': 1, 'english': 4, 'finnish': 1}",moby_dick
"So be it, then?.",4,{'en': 0.9999976241713107},"{'hungarian': 1, 'english': 3}",moby_dick
"?No fairy fingers can have pressed the gold, but devil?s claws must  have left their mouldings there since yesterday,? murmured Starbuck  to himself, leaning against the bulwarks.",29,{'en': 0.9999972286817542},"{'danish': 1, 'hungarian': 1, 'english': 10, 'french': 1}",moby_dick
?The old man seems to read  Belshazzar?s awful writing.,10,{'en': 0.9999968867640925},"{'norwegian': 1, 'french': 1, 'danish': 1, 'hungarian': 1, 'english': 2, 'swedish': 1, 'german': 1}",moby_dick
I have never marked the coin inspectingly.,7,{'en': 0.9999965936734752},"{'danish': 1, 'english': 2}",moby_dick
He goes below; let me read.,6,{'en': 0.999995211284082},"{'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 1, 'english': 2, 'spanish': 1, 'norwegian': 1}",moby_dick
"A dark valley between three mighty,  heaven-abiding peaks, that almost seem the Trinity, in some faint  earthly symbol.",20,{'en': 0.9999950197157843},"{'italian': 1, 'dutch': 1, 'english': 5, 'german': 1}",moby_dick
"So in this vale of Death, God girds us round; and over  all our gloom, the sun of Righteousness still shines a beacon and a  hope.",28,{'en': 0.9999971329412858},"{'italian': 3, 'norwegian': 1, 'portuguese': 1, 'dutch': 3, 'danish': 1, 'hungarian': 1, 'english': 9, 'spanish': 1, 'german': 1}",moby_dick
"If we bend down our eyes, the dark vale shows her mouldy soil;  but if we lift them, the bright sun meets our glance half way, to cheer.",29,{'en': 0.999996498159202},"{'danish': 1, 'english': 9, 'turkish': 1, 'norwegian': 1}",moby_dick
"Yet, oh, the great sun is no fixture; and if, at midnight, we would fain  snatch some sweet solace from him, we gaze for him in vain!",28,{'en': 0.9999978586496271},"{'italian': 1, 'norwegian': 3, 'portuguese': 2, 'dutch': 2, 'danish': 2, 'english': 12, 'spanish': 1, 'german': 1}",moby_dick
"This coin  speaks wisely, mildly, truly, but still sadly to me.",12,{'en': 0.999998047579811},"{'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 1, 'english': 3, 'spanish': 1, 'norwegian': 1}",moby_dick
"I will quit it,  lest Truth shake me falsely?.",10,{'en': 0.9999972845003136},"{'dutch': 1, 'french': 1, 'portuguese': 1, 'norwegian': 1, 'finnish': 1, 'english': 3, 'spanish': 1, 'german': 1}",moby_dick
"?There now?s the old Mogul,? soliloquized Stubb by the try-works,  ?he?s been twigging it; and there goes Starbuck from the same,  and both with faces which I should say might be somewhere within nine  fathoms long.",39,{'en': 0.9999980793964836},"{'spanish': 1, 'hungarian': 2, 'english': 16, 'french': 1, 'finnish': 1}",moby_dick
"And all from looking at a piece of gold, which did I have  it now on Negro Hill or in Corlaer?s Hook, I?d not look at it very  long ere spending it.",34,{'en': 0.9999971144069251},"{'italian': 3, 'norwegian': 1, 'finnish': 1, 'french': 3, 'portuguese': 1, 'dutch': 2, 'danish': 2, 'hungarian': 2, 'english': 17, 'spanish': 1, 'german': 1}",moby_dick
"in my poor, insignificant opinion, I regard  this as queer.",11,{'en': 0.9999964585008215},"{'italian': 1, 'dutch': 1, 'french': 1, 'portuguese': 1, 'english': 4, 'german': 1}",moby_dick
"I have seen doubloons before now in my voyagings; your  doubloons of old Spain, your doubloons of Peru, your doubloons of Chili,  your doubloons of Bolivia, your doubloons of Popayan; with plenty of  gold moidores and pistoles, and joes, and half joes, and quarter joes.",48,{'en': 0.999998561383579},"{'italian': 1, 'danish': 1, 'english': 9, 'dutch': 2, 'german': 1}",moby_dick
What then should there be in this doubloon of the Equator that is so  killing wonderful?,17,{'en': 0.9999977027608536},"{'italian': 1, 'norwegian': 1, 'hungarian': 1, 'english': 11, 'dutch': 3, 'german': 2}",moby_dick
By Golconda!,2,"{'cy': 0.8571399112765634, 'es': 0.14285964666818596}",{},moby_dick
let me read it once.,5,"{'en': 0.7142829564967369, 'fr': 0.2857157674745383}","{'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 1, 'english': 3, 'spanish': 1, 'norwegian': 1}",moby_dick
here?s  signs and wonders truly!,6,{'en': 0.9999941519664497},"{'hungarian': 1, 'english': 3, 'french': 1}",moby_dick
"That, now, is what old Bowditch in his Epitome  calls the zodiac, and what my almanac below calls ditto.",20,{'en': 0.999998876526681},"{'italian': 1, 'dutch': 2, 'english': 9, 'german': 1}",moby_dick
"I?ll get  the almanac and as I have heard devils can be raised with Daboll?s  arithmetic, I?ll try my hand at raising a meaning out of these queer  curvicues here with the Massachusetts calendar.",37,{'en': 0.9999984674242587},"{'italian': 1, 'norwegian': 1, 'french': 2, 'portuguese': 2, 'dutch': 1, 'danish': 2, 'hungarian': 3, 'english': 16, 'spanish': 1}",moby_dick
Here?s the book.,3,{'en': 0.9999982030479511},"{'hungarian': 1, 'english': 2, 'french': 1}",moby_dick
Let?s see now.,3,"{'en': 0.7142863355460016, 'af': 0.28571291876031746}","{'hungarian': 1, 'english': 2, 'french': 1}",moby_dick
"Signs and wonders; and the sun, he?s always among  ?em.",11,{'en': 0.999997930385432},"{'spanish': 1, 'french': 1, 'portuguese': 1, 'finnish': 1, 'hungarian': 1, 'english': 4}",moby_dick
"Hem, hem, hem; here they are?here they go?all alive:?Aries,  or the Ram; Taurus, or the Bull and Jimimi!",19,{'en': 0.9999985686874648},"{'italian': 1, 'turkish': 1, 'english': 7, 'dutch': 1}",moby_dick
"here?s Gemini himself, or  the Twins.",7,{'en': 0.999995918198078},"{'hungarian': 1, 'english': 5, 'french': 1}",moby_dick
Well; the sun he wheels among ?em.,7,{'en': 0.9999969431233076},"{'spanish': 1, 'english': 2, 'finnish': 1, 'portuguese': 1}",moby_dick
"Aye, here on the coin  he?s just crossing the threshold between two of twelve sitting-rooms  all in a ring.",21,{'en': 0.999995388903598},"{'italian': 3, 'spanish': 2, 'french': 2, 'portuguese': 1, 'finnish': 2, 'hungarian': 2, 'english': 11, 'dutch': 2, 'german': 1}",moby_dick
"you lie there; the fact is, you books must know  your places.",13,{'en': 0.9999968446652767},"{'dutch': 1, 'english': 5}",moby_dick
"You?ll do to give us the bare words and facts, but we  come in to supply the thoughts.",19,{'en': 0.9999984710543645},"{'italian': 2, 'norwegian': 1, 'portuguese': 1, 'english': 8, 'dutch': 1, 'german': 1}",moby_dick
"That?s my small experience, so far as  the Massachusetts calendar, and Bowditch?s navigator, and Daboll?s  arithmetic go.",19,{'en': 0.9999968993535263},"{'norwegian': 1, 'french': 2, 'portuguese': 1, 'hungarian': 1, 'english': 6, 'german': 1}",moby_dick
"Signs and wonders, eh?",4,"{'nl': 0.4285728070171838, 'de': 0.571426688642961}",{'english': 1},moby_dick
"Pity if there is nothing wonderful  in signs, and significant in wonders!",13,{'en': 0.9999967551074738},"{'italian': 1, 'dutch': 2, 'english': 5, 'german': 1}",moby_dick
There?s a clue somewhere; wait  a bit; hist?hark!,9,{'en': 0.9999990841067361},"{'italian': 1, 'spanish': 1, 'french': 1, 'portuguese': 1, 'hungarian': 2, 'english': 2}",moby_dick
"By Jove, I have it!",5,{'en': 0.9999943978676838},"{'danish': 1, 'english': 2}",moby_dick
"Look you, Doubloon, your zodiac  here is the life of man in one round chapter; and now I?ll read it  off, straight out of the book.",28,{'en': 0.9999964784765647},"{'italian': 1, 'dutch': 3, 'swedish': 1, 'danish': 1, 'english': 13, 'norwegian': 1, 'german': 2}",moby_dick
"Come, Almanack!",2,"{'en': 0.7142852329918442, 'tr': 0.28571312219932365}",{},moby_dick
